year,month,day,station,stn_ko,ta_day,ta_max,ta_min,ws_day,rn_day,tower
2024,11,상순,878,도계,9.1,13.4,5.9,1.1,11.0,검봉산
2024,11,중순,878,도계,8.0,12.7,4.7,1.3,0.5,검봉산
2024,11,하순,878,도계,1.4,5.0,-1.8,2.3,11.5,검봉산
2024,11,null,878,도계,6.2,10.4,2.9,1.6,23.0,검봉산
2024,12,01,878,도계,5.0,9.2,1.9,1.5,0.0,검봉산
2024,12,02,878,도계,6.3,10.6,3.3,2.3,0.0,검봉산
2024,12,03,878,도계,0.3,4.0,-3.8,2.0,0.0,검봉산
2024,12,04,878,도계,-1.7,2.5,-3.9,2.0,0.0,검봉산
2024,12,05,878,도계,-1.0,2.2,-4.1,2.8,0.0,검봉산
2024,12,06,878,도계,-1.7,1.7,-5.2,2.8,0.0,검봉산
2024,12,07,878,도계,-3.7,1.1,-6.4,2.8,0.0,검봉산
2024,12,08,878,도계,-4.5,0.8,-7.6,1.9,0.0,검봉산
2024,12,09,878,도계,-1.6,4.7,-6.5,1.2,0.0,검봉산
2024,12,10,878,도계,-0.2,6.2,-3.2,1.6,0.0,검봉산
2024,12,11,878,도계,-0.6,1.6,-2.6,1.0,0.5,검봉산
2024,12,12,878,도계,-1.5,3.4,-4.8,1.0,0.0,검봉산
2024,12,13,878,도계,-2.5,1.6,-5.8,1.6,0.0,검봉산
2024,12,14,878,도계,-5.0,-0.5,-7.1,2.3,0.0,검봉산
2024,12,15,878,도계,-3.4,-0.3,-5.9,3.0,0.0,검봉산
2024,12,16,878,도계,-3.8,-0.7,-7.7,2.5,0.0,검봉산
2024,12,17,878,도계,-4.6,-0.8,-6.7,2.3,0.0,검봉산
2024,12,18,878,도계,-5.4,-1.3,-10.4,1.4,0.5,검봉산
2024,12,19,878,도계,-1.5,4.3,-6.3,1.0,0.0,검봉산
2024,12,20,878,도계,-0.6,2.7,-2.2,1.8,0.0,검봉산
2024,12,21,878,도계,-4.1,-1.2,-7.6,2.5,0.0,검봉산
2024,12,22,878,도계,-7.5,-1.9,-10.3,2.1,0.0,검봉산
2024,12,23,878,도계,-3.1,1.4,-7.2,2.4,0.0,검봉산
2024,12,24,878,도계,-2.0,4.3,-5.8,1.4,0.0,검봉산
2024,12,25,878,도계,-0.3,2.6,-1.7,1.7,0.0,검봉산
2024,12,26,878,도계,-2.5,0.9,-7.2,2.8,0.0,검봉산
2024,12,27,878,도계,-7.0,-3.2,-9.4,2.9,0.0,검봉산
2024,12,28,878,도계,-7.6,-3.3,-10.4,2.7,0.0,검봉산
2024,12,29,878,도계,-3.3,1.2,-7.7,2.6,0.0,검봉산
2024,12,30,878,도계,1.3,3.4,-2.1,3.0,0.0,검봉산
2024,12,31,878,도계,-2.0,1.2,-4.7,2.0,0.0,검봉산
2024,12,상순,878,도계,-0.3,4.3,-3.5,2.1,0.0,검봉산
2024,12,중순,878,도계,-2.9,1.0,-5.9,1.8,1.0,검봉산
2024,12,하순,878,도계,-3.5,0.5,-6.7,2.4,0.0,검봉산
2024,12,null,878,도계,-2.2,1.9,-5.4,2.1,1.0,검봉산
2025,1,01,878,도계,-1.5,2.3,-5.2,2.2,0.0,검봉산
2025,1,02,878,도계,-1.9,2.7,-5.1,1.5,0.0,검봉산
2025,1,03,878,도계,-6.2,-2.1,-8.8,2.0,0.0,검봉산
2025,1,04,878,도계,-4.8,0.0,-8.2,1.6,0.0,검봉산
2025,1,05,878,도계,-1.0,1.1,-6.1,1.6,0.0,검봉산
2025,1,06,878,도계,-2.1,1.1,-6.8,1.9,0.5,검봉산
2025,1,07,878,도계,-7.7,-4.4,-10.7,3.0,0.0,검봉산
2025,1,08,878,도계,-7.8,-4.8,-10.1,4.2,0.0,검봉산
2025,1,09,878,도계,-14.1,-10.0,-17.1,3.3,0.0,검봉산
2025,1,10,878,도계,-9.9,-1.6,-16.2,1.0,0.0,검봉산
2025,1,11,878,도계,-6.4,0.2,-12.0,0.8,0.0,검봉산
2025,1,12,878,도계,-5.6,-1.9,-8.8,1.6,0.0,검봉산
2025,1,13,878,도계,-3.8,-1.1,-7.7,2.0,0.0,검봉산
2025,1,14,878,도계,-1.3,1.3,-4.1,3.6,0.0,검봉산
2025,1,15,878,도계,-7.9,-4.1,-10.1,2.2,0.0,검봉산
2025,1,16,878,도계,-5.8,-2.5,-9.9,2.8,0.0,검봉산
2025,1,17,878,도계,x,x,x,x,x,검봉산
2025,1,18,878,도계,x,x,x,x,x,검봉산
2025,1,19,878,도계,x,x,x,x,x,검봉산
2025,1,20,878,도계,x,x,x,x,x,검봉산
2025,1,21,878,도계,x,x,x,x,x,검봉산
2025,1,22,878,도계,0.1,4.2,-2.4,1.3,0.0,검봉산
2025,1,23,878,도계,0.3,6.4,-3.5,1.4,0.0,검봉산
2025,1,24,878,도계,-1.2,5.0,-3.8,1.0,4.5,검봉산
2025,1,25,878,도계,-2.5,-1.4,-3.4,1.1,22.5,검봉산
2025,1,26,878,도계,-3.2,-1.2,-4.7,0.6,1.5,검봉산
2025,1,27,878,도계,-4.0,0.1,-7.6,2.2,1.0,검봉산
2025,1,28,878,도계,-7.7,-6.1,-8.8,4.8,0.0,검봉산
2025,1,29,878,도계,-9.1,-6.3,-10.5,2.8,0.0,검봉산
2025,1,30,878,도계,-6.9,-2.8,-10.9,2.8,0.0,검봉산
2025,1,31,878,도계,-1.6,1.5,-5.3,1.1,0.0,검봉산
2025,1,상순,878,도계,-5.7,-1.6,-9.4,2.2,0.5,검봉산
2025,1,중순,878,도계,null,null,null,null,null,검봉산
2025,1,하순,878,도계,-3.6,-0.1,-6.1,1.9,null,검봉산
2025,1,null,878,도계,-4.7,-0.9,-8.0,2.1,null,검봉산
2025,2,01,878,도계,-2.2,-0.1,-5.6,0.5,0.0,검봉산
2025,2,02,878,도계,-0.7,6.2,-6.1,1.2,0.0,검봉산
2025,2,03,878,도계,-7.4,-0.9,-12.9,2.7,0.0,검봉산
2025,2,04,878,도계,-13.0,-9.2,-16.0,2.5,0.0,검봉산
2025,2,05,878,도계,-13.2,-8.9,-16.8,3.0,0.0,검봉산
2025,2,06,878,도계,-10.3,-5.4,-14.5,2.4,0.0,검봉산
2025,2,07,878,도계,-12.4,-8.7,-16.5,2.6,0.0,검봉산
2025,2,08,878,도계,-12.6,-5.9,-17.2,1.7,0.0,검봉산
2025,2,09,878,도계,-8.4,-2.6,-13.6,1.3,0.0,검봉산
2025,2,10,878,도계,-7.7,-3.3,-11.7,2.2,0.0,검봉산
2025,2,11,878,도계,-2.8,3.7,-8.5,1.2,0.0,검봉산
2025,2,12,878,도계,-0.4,3.7,-5.3,2.3,0.0,검봉산
2025,2,13,878,도계,-4.8,1.1,-9.7,2.5,0.0,검봉산
2025,2,14,878,도계,0.3,5.8,-3.8,2.2,0.0,검봉산
2025,2,15,878,도계,1.5,8.3,-1.9,1.7,0.0,검봉산
2025,2,16,878,도계,2.0,7.6,-2.1,1.9,0.0,검봉산
2025,2,17,878,도계,-4.4,-0.1,-7.6,2.1,0.0,검봉산
2025,2,18,878,도계,-7.3,-2.1,-10.1,2.1,0.0,검봉산
2025,2,19,878,도계,-7.2,-1.6,-11.3,1.7,0.0,검봉산
2025,2,20,878,도계,-7.1,-1.4,-11.4,1.6,0.0,검봉산
2025,2,21,878,도계,-7.1,-1.6,-11.4,1.8,0.0,검봉산
2025,2,22,878,도계,-6.5,-0.2,-11.4,1.9,0.0,검봉산
2025,2,23,878,도계,-8.1,-4.1,-10.8,2.2,0.0,검봉산
2025,2,24,878,도계,-5.6,1.1,-11.2,1.7,0.0,검봉산
2025,2,25,878,도계,-0.5,4.9,-6.8,2.2,0.0,검봉산
2025,2,26,878,도계,0.4,5.1,-2.7,2.5,0.0,검봉산
2025,2,27,878,도계,4.5,9.6,-1.1,1.8,0.0,검봉산
2025,2,28,878,도계,7.2,13.0,2.2,1.9,0.0,검봉산
2025,2,상순,878,도계,-8.8,-3.9,-13.1,2.0,0.0,검봉산
2025,2,중순,878,도계,-3.0,2.5,-7.2,1.9,0.0,검봉산
2025,2,하순,878,도계,-2.0,3.5,-6.6,2.0,0.0,검봉산
2025,2,null,878,도계,-4.8,0.5,-9.1,2.0,0.0,검봉산
2025,3,01,878,도계,8.2,15.2,4.2,1.0,0.0,검봉산
2025,3,02,878,도계,2.5,10.0,-3.4,2.1,14.0,검봉산
2025,3,03,878,도계,-5.0,-3.4,-5.6,2.9,32.5,검봉산
2025,3,04,878,도계,-3.7,-2.8,-5.2,1.5,29.5,검봉산
2025,3,05,878,도계,-2.5,-0.9,-3.5,0.9,15.5,검봉산
2025,3,06,878,도계,-2.9,0.9,-5.5,0.9,0.5,검봉산
2025,3,07,878,도계,-1.4,3.5,-5.9,1.2,0.0,검봉산
2025,3,08,878,도계,0.5,4.1,-1.9,1.8,0.0,검봉산
2025,3,09,878,도계,1.7,8.7,-3.4,1.1,0.0,검봉산
2025,3,10,878,도계,4.4,9.4,-0.3,1.3,0.0,검봉산
2025,3,11,878,도계,7.6,14.8,1.5,1.1,0.0,검봉산
2025,3,12,878,도계,7.4,11.1,3.7,2.0,0.0,검봉산
2025,3,13,878,도계,6.6,12.9,2.8,1.8,0.0,검봉산
2025,3,14,878,도계,3.9,8.2,0.3,2.1,0.0,검봉산
2025,3,15,878,도계,1.0,4.3,-0.2,1.0,0.5,검봉산
2025,3,16,878,도계,-1.1,2.2,-5.5,1.3,0.5,검봉산
2025,3,17,878,도계,-3.4,-0.2,-5.5,1.8,29.0,검봉산
2025,3,18,878,도계,-4.2,-0.9,-6.5,1.5,36.0,검봉산
2025,3,19,878,도계,-3.5,1.0,-9.2,1.5,x,검봉산
2025,3,20,878,도계,3.1,7.3,-4.2,3.3,x,검봉산
2025,3,21,878,도계,8.7,13.3,3.0,3.4,0.0,검봉산
2025,3,22,878,도계,12.4,16.8,7.5,3.9,0.0,검봉산
2025,3,23,878,도계,14.0,19.2,8.1,1.6,0.0,검봉산
2025,3,24,878,도계,13.2,17.4,10.2,2.8,0.0,검봉산
2025,3,25,878,도계,12.4,19.2,7.2,3.6,0.0,검봉산
2025,3,26,878,도계,12.6,20.8,4.7,1.8,0.0,검봉산
2025,3,27,878,도계,12.9,18.2,4.2,2.0,1.5,검봉산
2025,3,28,878,도계,0.8,4.6,-1.2,1.4,2.0,검봉산
2025,3,29,878,도계,-1.8,3.7,-5.5,2.2,0.5,검봉산
2025,3,30,878,도계,-2.5,2.8,-7.3,2.3,0.0,검봉산
2025,3,31,878,도계,2.8,9.4,-3.0,1.7,0.0,검봉산
2025,3,상순,878,도계,0.2,4.5,-3.0,1.5,92.0,검봉산
2025,3,중순,878,도계,1.7,6.1,-2.3,1.7,null,검봉산
2025,3,하순,878,도계,7.8,13.2,2.5,2.4,4.0,검봉산
2025,3,null,878,도계,3.4,8.1,-0.8,1.9,null,검봉산
2025,4,01,878,도계,6.0,12.3,1.0,1.6,0.0,검봉산
2025,4,02,878,도계,5.4,11.0,2.3,1.1,0.0,검봉산
2025,4,03,878,도계,4.0,9.1,0.8,1.3,0.0,검봉산
2025,4,04,878,도계,6.6,12.5,2.2,1.1,0.0,검봉산
2025,4,05,878,도계,5.7,11.8,3.1,1.6,4.0,검봉산
2025,4,06,878,도계,6.1,10.4,2.9,2.2,0.0,검봉산
2025,4,07,878,도계,11.0,17.2,5.1,2.4,0.0,검봉산
2025,4,08,878,도계,9.6,16.3,5.0,2.6,0.0,검봉산
2025,4,09,878,도계,10.4,15.5,5.6,1.3,0.0,검봉산
2025,4,10,878,도계,9.7,15.1,6.6,1.3,0.0,검봉산
2025,4,11,878,도계,12.8,19.1,7.0,1.5,0.0,검봉산
2025,4,12,878,도계,12.4,17.1,8.1,2.0,5.0,검봉산
2025,4,13,878,도계,0.8,9.1,-0.9,3.5,6.0,검봉산
2025,4,14,878,도계,0.5,4.7,-1.1,1.7,1.5,검봉산
2025,4,15,878,도계,3.9,9.3,-1.1,2.5,0.0,검봉산
2025,4,16,878,도계,13.2,19.5,2.5,2.4,0.0,검봉산
2025,4,17,878,도계,17.6,23.0,13.2,2.1,0.0,검봉산
2025,4,18,878,도계,19.1,23.3,15.2,2.0,0.0,검봉산
2025,4,19,878,도계,17.4,23.9,7.9,2.2,2.5,검봉산
2025,4,20,878,도계,10.0,13.2,6.3,0.7,0.5,검봉산
2025,4,21,878,도계,15.6,22.3,10.3,1.2,0.0,검봉산
2025,4,22,878,도계,13.1,16.1,7.2,1.6,10.5,검봉산
2025,4,23,878,도계,9.9,14.9,4.6,1.4,0.0,검봉산
2025,4,24,878,도계,14.0,21.4,6.8,2.8,0.0,검봉산
2025,4,25,878,도계,8.5,14.0,4.6,2.3,0.0,검봉산
2025,4,26,878,도계,12.2,18.9,4.9,2.6,0.0,검봉산
2025,4,27,878,도계,14.5,19.3,11.5,2.5,0.0,검봉산
2025,4,28,878,도계,10.4,17.0,2.6,2.3,0.0,검봉산
2025,4,29,878,도계,11.1,18.9,2.1,1.4,0.0,검봉산
2025,4,30,878,도계,18.3,25.0,11.8,2.1,0.0,검봉산
2025,4,상순,878,도계,7.5,13.1,3.5,1.7,4.0,검봉산
2025,4,중순,878,도계,10.8,16.2,5.7,2.1,15.5,검봉산
2025,4,하순,878,도계,12.8,18.8,6.6,2.0,10.5,검봉산
2025,4,null,878,도계,10.3,16.0,5.3,1.9,30.0,검봉산
2025,5,01,878,도계,12.6,18.8,9.7,2.4,9.0,검봉산
2025,5,02,878,도계,9.9,16.1,5.1,2.3,null,검봉산
2025,5,03,878,도계,6.8,9.6,4.6,1.6,10.5,검봉산
2025,5,04,878,도계,10.0,15.6,4.8,3.0,null,검봉산
2025,5,05,878,도계,8.9,15.2,5.3,1.0,null,검봉산
2025,5,06,878,도계,8.0,12.4,4.6,0.9,null,검봉산
2025,5,07,878,도계,11.1,17.8,5.5,1.4,null,검봉산
2025,5,08,878,도계,14.8,21.8,7.9,1.2,null,검봉산
2025,5,09,878,도계,11.6,14.0,9.5,1.3,18.5,검봉산
2025,5,10,878,도계,10.9,13.5,8.9,2.6,null,검봉산
2025,5,11,878,도계,11.1,14.4,8.7,1.2,0.5,검봉산
2025,5,12,878,도계,14.7,20.1,9.1,2.2,null,검봉산
2025,5,13,878,도계,18.7,24.0,14.3,2.2,null,검봉산
2025,5,14,878,도계,19.7,26.8,14.6,1.5,null,검봉산
2025,5,15,878,도계,18.3,20.7,16.0,2.1,null,검봉산
2025,5,16,878,도계,17.7,21.8,12.7,1.6,16.0,검봉산
2025,5,17,878,도계,17.4,23.2,12.4,1.6,12.0,검봉산
2025,5,18,878,도계,13.5,18.8,10.0,1.6,null,검봉산
2025,5,19,878,도계,17.1,22.4,10.4,2.2,null,검봉산
2025,5,20,878,도계,22.8,28.5,18.5,2.2,null,검봉산
2025,5,21,878,도계,19.3,24.0,12.0,1.3,null,검봉산
2025,5,22,878,도계,11.4,16.1,9.0,0.9,1.0,검봉산
2025,5,23,878,도계,11.9,16.6,8.2,0.8,0.5,검봉산
2025,5,24,878,도계,7.5,9.3,6.1,1.2,14.0,검봉산
2025,5,25,878,도계,12.4,19.3,6.8,1.2,0.5,검봉산
2025,5,26,878,도계,16.0,21.7,10.9,1.1,null,검봉산
2025,5,27,878,도계,15.9,20.0,12.6,1.0,null,검봉산
2025,5,28,878,도계,14.7,20.4,12.2,0.8,0.5,검봉산
2025,5,29,878,도계,14.2,20.7,9.7,0.9,null,검봉산
2025,5,30,878,도계,12.6,17.1,7.4,1.1,null,검봉산
2025,5,31,878,도계,16.6,22.4,10.5,1.3,null,검봉산
2025,5,상순,878,도계,10.5,15.5,6.6,1.8,38.0,검봉산
2025,5,중순,878,도계,17.1,22.1,12.7,1.8,28.5,검봉산
2025,5,하순,878,도계,13.9,18.9,9.6,1.1,16.5,검봉산
2025,5,null,878,도계,13.8,18.8,9.6,1.5,83.0,검봉산
2025,6,01,878,도계,19.5,25.3,13.7,1.0,null,검봉산
2025,6,02,878,도계,17.7,21.1,14.8,0.6,null,검봉산
2025,6,03,878,도계,16.9,22.7,13.0,1.4,null,검봉산
2025,6,04,878,도계,15.7,19.9,12.0,3.0,null,검봉산
2025,6,05,878,도계,18.3,25.2,11.8,1.4,null,검봉산
2025,6,06,878,도계,21.3,26.1,17.2,2.1,null,검봉산
2025,6,07,878,도계,21.7,26.8,17.8,1.7,null,검봉산
2025,6,08,878,도계,20.0,25.9,17.1,1.4,null,검봉산
2025,6,09,878,도계,22.4,29.0,17.4,1.1,null,검봉산
2025,6,10,878,도계,21.1,28.1,17.6,1.9,null,검봉산
2025,6,11,878,도계,18.8,25.9,14.3,1.8,null,검봉산
2025,6,12,878,도계,19.6,24.2,15.9,1.0,null,검봉산
2025,6,13,878,도계,20.4,26.3,15.8,1.0,2.0,검봉산
2025,6,14,878,도계,20.4,25.7,16.5,0.9,8.0,검봉산
2025,6,15,878,도계,23.9,30.2,18.9,1.2,null,검봉산
2025,6,16,878,도계,21.3,24.7,18.7,1.6,8.0,검봉산
2025,6,17,878,도계,21.0,26.1,16.8,1.6,1.0,검봉산
2025,6,18,878,도계,22.6,28.2,18.9,1.3,null,검봉산
2025,6,19,878,도계,24.6,31.8,19.9,1.5,null,검봉산
2025,6,20,878,도계,21.5,22.8,19.4,2.7,5.0,검봉산
2025,6,21,878,도계,19.1,21.6,15.4,1.7,21.0,검봉산
2025,6,22,878,도계,20.0,25.3,15.6,1.4,null,검봉산
2025,6,23,878,도계,20.6,25.6,16.5,1.0,null,검봉산
2025,6,24,878,도계,18.8,22.8,15.5,0.8,null,검봉산
2025,6,25,878,도계,16.9,20.2,13.8,0.7,11.0,검봉산
2025,6,26,878,도계,19.0,23.2,16.9,1.4,null,검봉산
2025,6,27,878,도계,22.7,28.7,17.2,0.8,null,검봉산
2025,6,28,878,도계,24.0,29.4,20.8,0.8,6.5,검봉산
2025,6,29,878,도계,25.4,31.7,21.1,1.1,null,검봉산
2025,6,30,878,도계,25.5,31.1,21.6,1.4,null,검봉산
2025,6,상순,878,도계,19.5,25.0,15.2,1.6,0.0,검봉산
2025,6,중순,878,도계,21.4,26.6,17.5,1.5,24.0,검봉산
2025,6,하순,878,도계,21.2,26.0,17.4,1.1,38.5,검봉산
2025,6,null,878,도계,20.7,25.9,16.7,1.4,62.5,검봉산
2025,7,01,878,도계,25.8,31.1,22.9,1.5,null,검봉산
2025,7,02,878,도계,25.9,31.2,23.0,1.5,null,검봉산
2025,7,03,878,도계,25.2,29.7,23.0,1.4,null,검봉산
2025,7,04,878,도계,24.6,27.8,22.7,1.8,null,검봉산
2025,7,05,878,도계,25.8,31.9,22.0,1.3,null,검봉산
2025,7,06,878,도계,25.8,31.2,21.9,1.5,null,검봉산
2025,7,07,878,도계,25.4,29.3,22.2,1.1,null,검봉산
2025,7,08,878,도계,23.2,27.5,19.7,0.6,null,검봉산
2025,7,09,878,도계,23.1,29.8,18.3,1.1,null,검봉산
2025,7,10,878,도계,21.1,26.0,16.8,1.4,null,검봉산
2025,7,11,878,도계,20.1,25.6,16.4,1.3,null,검봉산
2025,7,12,878,도계,22.3,30.5,14.8,1.2,null,검봉산
2025,7,13,878,도계,23.6,33.7,16.7,1.0,17.5,검봉산
2025,7,14,878,도계,17.1,18.4,15.8,1.7,40.0,검봉산
2025,7,15,878,도계,19.1,22.5,17.0,0.8,5.5,검봉산
2025,7,16,878,도계,19.7,21.0,17.4,1.6,6.0,검봉산
2025,7,17,878,도계,19.8,21.6,17.8,1.7,26.0,검봉산
2025,7,18,878,도계,23.1,29.3,19.1,1.1,12.0,검봉산
2025,7,19,878,도계,20.8,23.0,19.7,1.7,20.0,검봉산
2025,7,20,878,도계,23.3,25.7,21.1,1.3,null,검봉산
2025,7,21,878,도계,24.7,29.5,22.3,1.4,null,검봉산
2025,7,22,878,도계,25.6,30.0,22.4,1.3,null,검봉산
2025,7,23,878,도계,25.5,30.7,21.8,0.9,null,검봉산
2025,7,24,878,도계,26.0,32.3,22.4,0.9,null,검봉산
2025,7,25,878,도계,26.9,34.5,21.5,0.8,null,검봉산
2025,7,26,878,도계,27.2,33.9,21.7,0.9,null,검봉산
2025,7,27,878,도계,27.5,34.2,22.0,1.0,null,검봉산
2025,7,28,878,도계,26.9,33.1,22.7,1.1,null,검봉산
2025,7,29,878,도계,26.0,32.7,22.9,0.9,null,검봉산
2025,7,30,878,도계,25.6,31.3,21.3,1.2,null,검봉산
2025,7,31,878,도계,26.1,33.1,23.0,1.1,null,검봉산
2025,7,상순,878,도계,24.6,29.6,21.3,1.3,0.0,검봉산
2025,7,중순,878,도계,20.9,25.1,17.6,1.3,127.0,검봉산
2025,7,하순,878,도계,26.2,32.3,22.2,1.0,0.0,검봉산
2025,7,null,878,도계,24.0,29.1,20.4,1.2,127.0,검봉산
2025,8,01,878,도계,25.5,31.8,21.9,0.9,null,검봉산
2025,8,02,878,도계,26.0,33.6,22.6,1.1,null,검봉산
2025,8,03,878,도계,25.3,29.6,21.7,0.9,0.5,검봉산
2025,8,04,878,도계,22.7,26.7,20.5,1.0,14.0,검봉산
2025,8,05,878,도계,25.5,30.8,21.4,1.0,0.5,검봉산
2025,8,06,878,도계,23.8,25.6,21.5,1.9,7.0,검봉산
2025,8,07,878,도계,22.2,26.5,19.8,1.5,null,검봉산
2025,8,08,878,도계,21.5,26.7,18.8,0.8,null,검봉산
2025,8,09,878,도계,20.4,24.0,18.3,0.8,null,검봉산
2025,8,10,878,도계,21.1,25.6,17.0,1.1,null,검봉산
2025,8,11,878,도계,20.2,23.2,17.3,0.8,1.5,검봉산
2025,8,12,878,도계,21.2,26.6,16.6,1.0,null,검봉산
2025,8,13,878,도계,23.5,26.1,20.1,1.2,1.0,검봉산
2025,8,14,878,도계,23.7,25.6,21.9,1.7,null,검봉산
2025,8,15,878,도계,24.7,30.7,21.0,1.3,null,검봉산
2025,8,16,878,도계,25.4,31.5,21.4,1.3,null,검봉산
2025,8,17,878,도계,25.2,31.7,21.1,1.4,null,검봉산
2025,8,18,878,도계,24.7,29.2,21.7,1.2,null,검봉산
2025,8,19,878,도계,25.6,30.6,23.0,2.2,null,검봉산
2025,8,20,878,도계,25.9,31.2,22.4,1.5,null,검봉산
2025,8,21,878,도계,25.4,31.8,21.5,1.0,null,검봉산
2025,8,22,878,도계,26.5,33.4,22.2,1.1,null,검봉산
2025,8,23,878,도계,26.7,33.4,22.9,1.3,null,검봉산
2025,8,24,878,도계,26.6,32.2,23.0,0.9,null,검봉산
2025,8,25,878,도계,27.1,33.1,23.0,1.1,null,검봉산
2025,8,26,878,도계,23.9,26.0,21.9,1.8,null,검봉산
2025,8,27,878,도계,21.2,26.1,18.7,1.1,null,검봉산
2025,8,28,878,도계,23.8,30.1,18.5,1.2,null,검봉산
2025,8,29,878,도계,25.3,29.7,23.1,2.3,null,검봉산
2025,8,30,878,도계,25.4,31.1,22.1,1.2,null,검봉산
2025,8,31,878,도계,25.6,31.7,21.8,1.2,null,검봉산
2025,8,상순,878,도계,23.4,28.1,20.4,1.1,22.0,검봉산
2025,8,중순,878,도계,24.0,28.6,20.7,1.4,2.5,검봉산
2025,8,하순,878,도계,25.2,30.8,21.7,1.3,0.0,검봉산
2025,8,null,878,도계,24.2,29.2,20.9,1.3,24.5,검봉산
2025,9,01,878,도계,24.7,28.7,22.1,1.6,null,검봉산
2025,9,02,878,도계,22.3,29.1,19.1,1.0,2.0,검봉산
2025,9,03,878,도계,21.4,28.5,17.9,1.1,null,검봉산
2025,9,04,878,도계,20.0,22.1,18.5,0.8,1.0,검봉산
2025,9,05,878,도계,21.4,27.3,18.1,0.9,0.5,검봉산
2025,9,06,878,도계,24.5,29.3,20.7,1.6,null,검봉산
2025,9,07,878,도계,22.7,26.5,17.9,1.4,3.5,검봉산
2025,9,08,878,도계,21.6,29.3,16.3,1.0,null,검봉산
2025,9,09,878,도계,19.6,21.1,17.8,1.1,null,검봉산
2025,9,10,878,도계,18.2,23.2,15.4,1.0,null,검봉산
2025,9,11,878,도계,18.3,23.8,14.4,1.3,null,검봉산
2025,9,12,878,도계,18.0,20.8,15.5,0.6,10.5,검봉산
2025,9,13,878,도계,17.4,20.4,15.4,1.4,22.0,검봉산
2025,9,14,878,도계,19.9,24.5,15.2,0.8,null,검봉산
2025,9,15,878,도계,22.6,29.0,17.9,1.1,null,검봉산
2025,9,16,878,도계,22.5,27.8,20.1,1.4,3.0,검봉산
2025,9,17,878,도계,19.7,25.3,15.4,1.2,18.5,검봉산
2025,9,18,878,도계,14.7,16.7,12.9,1.1,7.5,검봉산
2025,9,19,878,도계,14.1,16.8,12.2,0.6,14.5,검봉산
2025,9,20,878,도계,14.6,18.0,12.5,1.1,76.5,검봉산
2025,9,21,878,도계,13.1,15.1,11.1,1.1,6.0,검봉산
2025,9,22,878,도계,13.9,18.6,10.9,0.9,x,검봉산
2025,9,23,878,도계,x,x,x,x,x,검봉산
2025,9,24,878,도계,19.7,23.4,13.7,1.7,null,검봉산
2025,9,25,878,도계,19.3,21.7,15.1,1.8,0.5,검봉산
2025,9,26,878,도계,17.5,25.6,13.1,0.9,null,검봉산
2025,9,27,878,도계,16.5,22.1,13.0,1.0,null,검봉산
2025,9,28,878,도계,16.7,19.3,14.6,1.3,9.5,검봉산
2025,9,29,878,도계,14.8,19.7,12.0,1.1,null,검봉산
2025,9,30,878,도계,15.4,21.0,12.1,0.7,null,검봉산
2025,9,상순,878,도계,21.6,26.5,18.4,1.2,7.0,검봉산
2025,9,중순,878,도계,18.2,22.3,15.2,1.1,152.5,검봉산
2025,9,하순,878,도계,16.3,20.7,12.8,1.2,null,검봉산
2025,9,null,878,도계,18.8,23.3,15.5,1.1,null,검봉산
2025,10,01,878,도계,16.8,22.5,11.9,1.2,null,검봉산
2025,10,02,878,도계,16.3,21.3,13.6,0.7,null,검봉산
2025,10,03,878,도계,14.8,16.3,13.7,0.8,3.5,검봉산
2025,10,04,878,도계,15.3,16.9,13.7,0.6,2.5,검봉산
2025,10,05,878,도계,15.9,17.6,13.7,0.4,9.0,검봉산
2025,10,06,878,도계,13.9,15.5,12.9,1.2,49.5,검봉산
2025,10,07,878,도계,14.9,15.6,13.4,0.6,28.5,검봉산
2025,10,08,878,도계,15.2,17.7,13.9,0.6,2.5,검봉산
2025,10,09,878,도계,12.4,14.1,11.0,0.7,7.5,검봉산
2025,10,10,878,도계,13.6,14.7,11.5,1.3,1.0,검봉산
2025,10,11,878,도계,17.7,21.6,14.0,1.2,1.0,검봉산
2025,10,12,878,도계,13.6,19.1,12.9,1.0,13.0,검봉산
2025,10,13,878,도계,11.1,13.2,9.1,0.9,41.5,검봉산
2025,10,14,878,도계,12.3,14.2,9.5,1.1,33.0,검봉산
2025,10,15,878,도계,13.6,16.3,11.8,0.6,22.0,검봉산
2025,10,16,878,도계,13.5,14.7,11.9,1.4,37.5,검봉산
2025,10,17,878,도계,13.7,16.9,12.0,1.0,9.5,검봉산
2025,10,18,878,도계,12.0,13.8,9.7,1.1,20.0,검봉산
2025,10,19,878,도계,11.4,15.7,9.4,1.0,3.5,검봉산
2025,10,20,878,도계,7.6,10.0,5.9,1.2,14.5,검봉산
2025,10,21,878,도계,7.3,10.3,5.2,0.8,0.5,검봉산
2025,10,22,878,도계,8.3,10.0,6.7,0.7,7.5,검봉산
2025,10,23,878,도계,9.0,12.0,7.9,1.0,9.0,검봉산
2025,10,24,878,도계,9.0,10.2,8.2,0.9,10.0,검봉산
2025,10,25,878,도계,11.0,15.8,8.8,0.9,0.5,검봉산
2025,10,26,878,도계,9.5,13.5,6.2,1.2,null,검봉산
2025,10,27,878,도계,4.6,8.2,1.0,2.1,null,검봉산
2025,10,28,878,도계,3.8,9.7,-1.9,1.7,null,검봉산
2025,10,29,878,도계,6.1,12.9,1.5,1.1,null,검봉산
